itemId,oof
5,92.33716771443298
10,71.79418610849228
13,81.4008091781348
30,65.38560574263674
32,84.51103948874415
48,50.43056170803763
64,37.89876967573178
78,98.65259862349414
90,84.80701556578809
118,64.83723764913776
137,98.95448108759788
142,148.41959987921106
161,62.27702379754655
168,85.09917514832058
190,102.05034647068997
229,76.08712348734781
260,78.58798387016675
285,66.09538791221618
286,116.53264296400188
441,98.60657560283568
486,73.54555948863688
511,64.68996138155953
572,106.09340414288384
576,98.86295817123388
577,63.66240247464562
622,105.97033969891329
667,172.70684538003349
678,50.987283079161664
794,149.5176834416711
801,57.40876554597716
813,115.70681019890806
843,34.53466489263646
910,84.36971639957807
998,93.06282052536291
1024,57.330427102693214
1032,36.28571021211805
1067,111.02255563195462
1095,29.79106872084978
1125,75.48800384662671
1147,50.50181492915198
1275,71.18431049006055
1412,89.2983251359401
1451,102.595468239047
1467,25.82006644927728
1473,82.23867474735118
1490,18.27798235972281
1518,110.624788066149
1571,53.4202666900269
1587,44.565668191206846
1614,84.85944939403124
1661,28.183309248182855
1690,66.09670651600003
1691,71.93385507524097
1751,79.76135499789908
1811,23.83743507220218
1817,110.10653782887692
1983,64.05785205364906
2001,101.12954890854279
2014,91.93895746720945
2053,86.2317889573841
2059,81.75679768500643
2247,86.81459024236177
2373,142.80126681181235
2509,81.4331096800168
2613,100.80788802062334
2636,81.01794143115379
2647,64.17533087513624
2665,262.2289384254291
2685,83.34862543148566
2721,88.28184898937089
2722,58.75308353536928
2746,116.35390015423305
2757,82.3119968286785
2765,91.80646051089875
2776,93.0864610004705
2780,85.65496277389967
2786,90.05653491666308
2891,114.89477314583459
2901,98.61395053818607
2969,186.30905820353792
3009,60.67304075584528
3019,101.70805691589673
3038,58.449651540632125
3118,112.27441175925979
3135,105.49350709143395
3143,147.92797298028853
3146,97.27275651127518
3185,81.19431329522949
3281,50.43586738802512
3382,89.49632241042754
3412,71.30308893238004
3414,59.96288826364614
3420,61.62530603753312
3433,148.34645591644855
3452,115.51379549546837
3589,57.60030154158611
3775,61.018882369102776
3777,78.3894768973134
3811,75.22414531416293
3816,114.04686249129038
3927,45.88965874102462
3973,49.10605894755891
4032,91.23857648927958
4038,4.4184347519751235
4048,122.6777566085304
4052,110.28867566170722
4094,84.89585459842421
4104,84.72347430068163
4117,50.864237257611315
4145,83.47393576194459
4163,60.79016940950125
4220,77.87208801921635
4236,75.10458685892596
4257,32.530812248738854
4322,-5.13667030395313
4408,42.70777328555253
4538,158.53980012831354
4547,117.96730655688769
4549,77.39305930211917
4557,56.08648335062172
4570,36.08256639365175
4582,174.01527729286516
4584,114.55320824543294
4608,104.09385755276377
4629,73.0385172104419
4631,67.00982028270228
4752,45.28000696625261
4788,116.35764097704009
4846,72.26829822902779
4878,89.4101303465727
4927,84.70847123419654
4936,93.58039220280712
4972,110.92107157526225
4992,62.386154122730574
5009,132.11139688134298
5014,73.61158911960959
5067,88.93105133637141
5169,44.68384063585234
5205,57.55499501955337
5286,48.42547141119076
5312,52.92966910084017
5389,23.47011183728546
5444,182.9505966792186
5447,113.2838132039109
5466,44.79560761459167
5471,97.9196294795763
5519,69.68832454684497
5602,138.57596610829202
5604,85.42257934047944
5611,107.8550113603956
5647,105.08163340756343
5670,93.50823644570302
5676,67.65322736737704
5705,134.76729645451604
5709,85.99870022039252
5778,174.14135725493458
5797,96.38091860895915
5886,108.11862236706821
5907,74.71191268998503
5920,80.37511794885883
6013,43.84823037819683
6090,92.79492590100796
6132,60.83236910690032
6162,90.95100449597707
6171,123.94885722645681
6219,56.95449434099147
6308,32.025325794014314
6433,51.30086868660914
6441,64.65420445101438
6497,99.97057114381748
6606,98.72414520625111
6646,68.6266521817317
6665,42.422057333958996
6736,34.843930791517096
6933,124.28267432532859
7010,62.82942835421831
7090,79.42178315743091
7243,161.17062832877855
7266,63.2977573424994
7290,92.51501589364761
7305,88.06537585507903
7394,68.17153792508331
7439,162.84896508924956
7458,54.28545219746645
7478,63.952942556504134
7481,27.2077176305033
7485,48.76620802106668
7535,93.29267579891048
7555,55.921844962861016
7591,106.89492053540837
7617,51.31629554806751
7673,80.93255554326608
7707,63.43345953480613
7720,49.05354894238589
7761,7.448179386953726
7815,87.72147865943194
7862,98.808148245154
7876,156.08826378082406
7994,97.33962023844487
8127,93.71027262509558
8180,83.20044797933497
8271,74.59879952496617
8288,74.07412441310652
8296,93.70441205473301
8316,74.40344780134586
8324,118.48881314798226
8374,125.16412763273097
8376,120.0818394384343
8387,138.43939550155667
8398,9.496411073069691
8438,80.44054742953043
8506,196.70919733729556
8520,70.26899027371813
8569,99.36425626257552
8585,113.08175416296098
8636,120.62786323693942
8713,103.3908592536519
8723,102.6178518485454
8747,195.73781752305123
8774,166.31924953875273
8836,87.95037853254615
8904,55.5974259268512
8924,78.8793580076703
8947,136.58192747190455
9014,52.89746622162484
9021,42.29006961205532
9027,127.75979389546444
9044,59.60747894747468
9122,90.27020611665343
9155,126.64220883594518
9180,76.01193915117115
9199,64.5589560302964
9209,49.967370657914486
9211,77.8058439000669
9292,34.469067155716246
